Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2017,201710,October 2017,6,1,2,Exports,36,Australia,,0,World,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,3883,,603927,,,0
HS,2017,201705,May 2017,6,1,4,Re-imports,36,Australia,,36,Australia,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,,,1304,,,0
HS,2017,201705,May 2017,6,1,1,Imports,36,Australia,,56,Belgium,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,,,7392861,,,0
HS,2017,201705,May 2017,6,1,1,Imports,36,Australia,,124,Canada,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,,,2555777,,,0
HS,2017,201705,May 2017,6,1,1,Imports,36,Australia,,36,Australia,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,,,1304,,,0
HS,2017,201705,May 2017,6,1,1,Imports,36,Australia,,276,Germany,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,,,1091730,,,0
HS,2017,201705,May 2017,6,1,1,Imports,36,Australia,,381,Italy,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,,,10324409,,,0
HS,2017,201705,May 2017,6,1,1,Imports,36,Australia,,616,Poland,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,,,5653,,,0
HS,2017,201705,May 2017,6,1,1,Imports,36,Australia,,724,Spain,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,,,5979,,,0
HS,2017,201705,May 2017,6,1,1,Imports,36,Australia,,826,United Kingdom,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,,,3627,,,0
HS,2017,201705,May 2017,6,1,1,Imports,36,Australia,,528,Netherlands,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,,,3903078,,,0
HS,2017,201702,February 2017,6,1,2,Exports,36,Australia,,56,Belgium,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,10,,9459,,,0
HS,2017,201702,February 2017,6,1,2,Exports,36,Australia,,422,Lebanon,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,20,,7376,,,0
HS,2017,201702,February 2017,6,1,2,Exports,36,Australia,,520,Nauru,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,44,,13259,,,0
HS,2017,201702,February 2017,6,1,2,Exports,36,Australia,,360,Indonesia,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,100,,30786,,,0
HS,2017,201702,February 2017,6,1,2,Exports,36,Australia,,598,Papua New Guinea,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,2,,820,,,0
HS,2017,201705,May 2017,6,1,4,Re-imports,36,Australia,,0,World,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,,,1304,,,0
HS,2017,201705,May 2017,6,1,1,Imports,36,Australia,,0,World,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,,,33321082,,,0
HS,2017,201705,May 2017,6,1,1,Imports,36,Australia,,842,United States of America,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,,,8036665,,,0
HS,2017,201703,March 2017,6,1,2,Exports,36,Australia,,842,United States of America,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,18,,8267,,,0
HS,2017,201703,March 2017,6,1,2,Exports,36,Australia,,0,World,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,12777,,1340285,,,0
HS,2017,201703,March 2017,6,1,2,Exports,36,Australia,,554,New Zealand,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,6363,,652750,,,0
HS,2017,201703,March 2017,6,1,2,Exports,36,Australia,,598,Papua New Guinea,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,94,,4079,,,0
HS,2017,201703,March 2017,6,1,2,Exports,36,Australia,,704,Viet Nam,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,1,,230,,,0
HS,2017,201703,March 2017,6,1,1,Imports,36,Australia,,842,United States of America,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,,,12756853,,,0
HS,2017,201703,March 2017,6,1,1,Imports,36,Australia,,0,World,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,,,35721905,,,0
HS,2017,201703,March 2017,6,1,1,Imports,36,Australia,,251,France,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,,,381582,,,0
HS,2017,201703,March 2017,6,1,1,Imports,36,Australia,,276,Germany,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,,,10362905,,,0
HS,2017,201703,March 2017,6,1,1,Imports,36,Australia,,372,Ireland,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,,,1882964,,,0
HS,2017,201703,March 2017,6,1,1,Imports,36,Australia,,381,Italy,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,,,944618,,,0
HS,2017,201703,March 2017,6,1,1,Imports,36,Australia,,528,Netherlands,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,,,6006493,,,0
HS,2017,201703,March 2017,6,1,1,Imports,36,Australia,,56,Belgium,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,,,3381089,,,0
HS,2017,201703,March 2017,6,1,1,Imports,36,Australia,,724,Spain,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,,,4453,,,0
HS,2017,201703,March 2017,6,1,1,Imports,36,Australia,,616,Poland,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,,,946,,,0
HS,2017,201712,December 2017,6,1,1,Imports,36,Australia,,0,World,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,,,21106446,,,0
HS,2017,201712,December 2017,6,1,1,Imports,36,Australia,,251,France,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,,,7039959,,,0
HS,2017,201712,December 2017,6,1,1,Imports,36,Australia,,699,India,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,,,23959,,,0
HS,2017,201712,December 2017,6,1,1,Imports,36,Australia,,842,United States of America,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,,,615235,,,0
HS,2017,201712,December 2017,6,1,1,Imports,36,Australia,,724,Spain,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,,,99800,,,0
HS,2017,201712,December 2017,6,1,1,Imports,36,Australia,,56,Belgium,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,,,8993438,,,0
HS,2017,201712,December 2017,6,1,1,Imports,36,Australia,,276,Germany,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,,,1058330,,,0
HS,2017,201712,December 2017,6,1,1,Imports,36,Australia,,372,Ireland,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,,,3257857,,,0
