Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2017,201704,April 2017,6,1,2,Exports,208,Denmark,,203,Czech Rep.,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,13,,36410,,,0
HS,2017,201704,April 2017,6,1,2,Exports,208,Denmark,,304,Greenland,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,48,,10012,,,0
HS,2017,201704,April 2017,6,1,2,Exports,208,Denmark,,234,Faeroe Isds,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,74,,18821,,,0
HS,2017,201704,April 2017,6,1,2,Exports,208,Denmark,,842,United States of America,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,255,,253139,,,0
HS,2017,201704,April 2017,6,1,2,Exports,208,Denmark,,0,World,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,429,,375033,,,0
HS,2017,201712,December 2017,6,1,2,Exports,208,Denmark,,381,Italy,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,1,,44,,,0
HS,2017,201701,January 2017,6,1,2,Exports,208,Denmark,,752,Sweden,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,33,,16586,,,0
HS,2017,201701,January 2017,6,1,2,Exports,208,Denmark,,757,Switzerland,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,61,,132063,,,0
HS,2017,201701,January 2017,6,1,2,Exports,208,Denmark,,842,United States of America,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,567,,7448312,,,0
HS,2017,201712,December 2017,6,1,1,Imports,208,Denmark,,826,United Kingdom,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,150,,1039225,,,0
HS,2017,201712,December 2017,6,1,1,Imports,208,Denmark,,528,Netherlands,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,1716,,762685,,,0
HS,2017,201712,December 2017,6,1,1,Imports,208,Denmark,,276,Germany,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,7,,24372,,,0
HS,2017,201704,April 2017,6,1,1,Imports,208,Denmark,,826,United Kingdom,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,75,,471292,,,0
HS,2017,201704,April 2017,6,1,1,Imports,208,Denmark,,528,Netherlands,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,93,,37342,,,0
HS,2017,201701,January 2017,6,1,1,Imports,208,Denmark,,528,Netherlands,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,72,,134359,,,0
HS,2017,201701,January 2017,6,1,1,Imports,208,Denmark,,276,Germany,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,8,,1818,,,0
HS,2017,201701,January 2017,6,1,1,Imports,208,Denmark,,0,World,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,1827,,2932756,,,0
HS,2017,201701,January 2017,6,1,2,Exports,208,Denmark,,554,New Zealand,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,1217,,454247,,,0
HS,2017,201702,February 2017,6,1,2,Exports,208,Denmark,,752,Sweden,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,42,,21074,,,0
HS,2017,201705,May 2017,6,1,2,Exports,208,Denmark,,234,Faeroe Isds,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,82,,25950,,,0
HS,2017,201705,May 2017,6,1,2,Exports,208,Denmark,,304,Greenland,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,115,,21483,,,0
HS,2017,201705,May 2017,6,1,2,Exports,208,Denmark,,246,Finland,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,34,,42063,,,0
HS,2017,201705,May 2017,6,1,2,Exports,208,Denmark,,124,Canada,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,134,,3972056,,,0
HS,2017,201702,February 2017,6,1,2,Exports,208,Denmark,,729,Sudan,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,30,,14345,,,0
HS,2017,201702,February 2017,6,1,2,Exports,208,Denmark,,203,Czech Rep.,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,34,,86660,,,0
HS,2017,201705,May 2017,6,1,2,Exports,208,Denmark,,156,China,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,7,,112558,,,0
HS,2017,201702,February 2017,6,1,2,Exports,208,Denmark,,234,Faeroe Isds,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,65,,22159,,,0
HS,2017,201702,February 2017,6,1,1,Imports,208,Denmark,,100,Bulgaria,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,2,,3039,,,0
HS,2017,201702,February 2017,6,1,2,Exports,208,Denmark,,304,Greenland,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,61,,10085,,,0
HS,2017,201702,February 2017,6,1,2,Exports,208,Denmark,,50,Bangladesh,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,3,,14825,,,0
HS,2017,201702,February 2017,6,1,2,Exports,208,Denmark,,36,Australia,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,2,,2974,,,0
HS,2017,201702,February 2017,6,1,2,Exports,208,Denmark,,124,Canada,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,2,,1288,,,0
HS,2017,201702,February 2017,6,1,2,Exports,208,Denmark,,842,United States of America,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,49,,49404,,,0
HS,2017,201701,January 2017,6,1,2,Exports,208,Denmark,,203,Czech Rep.,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,20,,65126,,,0
HS,2017,201702,February 2017,6,1,1,Imports,208,Denmark,,0,World,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,1616,,1234901,,,0
HS,2017,201701,January 2017,6,1,2,Exports,208,Denmark,,304,Greenland,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,123,,43879,,,0
