Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2017,201706,June 2017,6,1,1,Imports,196,Cyprus,,348,Hungary,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,862,,61760,,,0
HS,2017,201708,August 2017,6,1,1,Imports,196,Cyprus,,56,Belgium,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,46,,13485,,,0
HS,2017,201708,August 2017,6,1,1,Imports,196,Cyprus,,100,Bulgaria,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,309,,404826,,,0
HS,2017,201708,August 2017,6,1,1,Imports,196,Cyprus,,348,Hungary,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,915,,84438,,,0
HS,2017,201708,August 2017,6,1,1,Imports,196,Cyprus,,276,Germany,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,1,,411,,,0
HS,2017,201707,July 2017,6,1,1,Imports,196,Cyprus,,300,Greece,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,712,,178209,,,0
HS,2017,201704,April 2017,6,1,1,Imports,196,Cyprus,,348,Hungary,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,1086,,95701,,,0
HS,2017,201704,April 2017,6,1,1,Imports,196,Cyprus,,100,Bulgaria,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,334,,404269,,,0
HS,2017,201702,February 2017,6,1,1,Imports,196,Cyprus,,348,Hungary,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,265,,36068,,,0
HS,2017,201702,February 2017,6,1,1,Imports,196,Cyprus,,56,Belgium,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,27,,33308,,,0
HS,2017,201702,February 2017,6,1,1,Imports,196,Cyprus,,100,Bulgaria,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,153,,215336,,,0
HS,2017,201702,February 2017,6,1,1,Imports,196,Cyprus,,826,United Kingdom,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,10,,39074,,,0
HS,2017,201702,February 2017,6,1,1,Imports,196,Cyprus,,300,Greece,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,350,,71052,,,0
HS,2017,201702,February 2017,6,1,1,Imports,196,Cyprus,,0,World,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,805,,394837,,,0
