Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2017,201707,July 2017,6,1,1,Imports,642,Romania,,40,Austria,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,140,,539775,,,0
HS,2017,201704,April 2017,6,1,1,Imports,642,Romania,,56,Belgium,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,298,,254867,,,0
HS,2017,201704,April 2017,6,1,1,Imports,642,Romania,,348,Hungary,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,39,,78165,,,0
HS,2017,201704,April 2017,6,1,2,Exports,642,Romania,,276,Germany,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,194,,193620,,,0
HS,2017,201704,April 2017,6,1,2,Exports,642,Romania,,0,World,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,221,,249196,,,0
HS,2017,201707,July 2017,6,1,1,Imports,642,Romania,,348,Hungary,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,5,,12028,,,0
HS,2017,201707,July 2017,6,1,2,Exports,642,Romania,,0,World,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,75,,128641,,,0
HS,2017,201708,August 2017,6,1,1,Imports,642,Romania,,56,Belgium,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,814,,732245,,,0
HS,2017,201711,November 2017,6,1,1,Imports,642,Romania,,40,Austria,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,575,,1440218,,,0
HS,2017,201711,November 2017,6,1,1,Imports,642,Romania,,528,Netherlands,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,1333,,3708116,,,0
HS,2017,201701,January 2017,6,1,1,Imports,642,Romania,,0,World,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,1591,,1013866,,,0
HS,2017,201709,September 2017,6,1,1,Imports,642,Romania,,348,Hungary,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,84,,142159,,,0
HS,2017,201706,June 2017,6,1,1,Imports,642,Romania,,56,Belgium,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,3,,3179,,,0
HS,2017,201711,November 2017,6,1,1,Imports,642,Romania,,56,Belgium,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,266,,300018,,,0
HS,2017,201701,January 2017,6,1,2,Exports,642,Romania,,0,World,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,382,,138617,,,0
HS,2017,201708,August 2017,6,1,1,Imports,642,Romania,,826,United Kingdom,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,177,,284726,,,0
HS,2017,201703,March 2017,6,1,1,Imports,642,Romania,,470,Malta,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,190,,382733,,,0
HS,2017,201708,August 2017,6,1,1,Imports,642,Romania,,470,Malta,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,24,,136722,,,0
HS,2017,201707,July 2017,6,1,1,Imports,642,Romania,,56,Belgium,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,2068,,2454460,,,0
HS,2017,201701,January 2017,6,1,2,Exports,642,Romania,,203,Czech Rep.,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,1,,208,,,0
HS,2017,201701,January 2017,6,1,2,Exports,642,Romania,,372,Ireland,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,48,,27830,,,0
HS,2017,201701,January 2017,6,1,2,Exports,642,Romania,,440,Lithuania,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,14,,15469,,,0
HS,2017,201701,January 2017,6,1,1,Imports,642,Romania,,826,United Kingdom,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,100,,148154,,,0
HS,2017,201701,January 2017,6,1,1,Imports,642,Romania,,56,Belgium,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,1214,,722868,,,0
HS,2017,201701,January 2017,6,1,1,Imports,642,Romania,,40,Austria,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,15,,5269,,,0
HS,2017,201701,January 2017,6,1,1,Imports,642,Romania,,348,Hungary,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,262,,137575,,,0
HS,2017,201712,December 2017,6,1,1,Imports,642,Romania,,826,United Kingdom,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,30,,35546,,,0
HS,2017,201712,December 2017,6,1,1,Imports,642,Romania,,0,World,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,2354,,5583570,,,0
HS,2017,201702,February 2017,6,1,1,Imports,642,Romania,,826,United Kingdom,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,61,,89320,,,0
HS,2017,201710,October 2017,6,1,1,Imports,642,Romania,,757,Switzerland,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,1,,213233,,,0
HS,2017,201702,February 2017,6,1,1,Imports,642,Romania,,0,World,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,6327,,2677716,,,0
HS,2017,201710,October 2017,6,1,2,Exports,642,Romania,,528,Netherlands,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,0,,17,,,0
HS,2017,201705,May 2017,6,1,1,Imports,642,Romania,,757,Switzerland,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,400,,184174,,,0
HS,2017,201705,May 2017,6,1,1,Imports,642,Romania,,251,France,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,1917,,1451526,,,0
HS,2017,201709,September 2017,6,1,1,Imports,642,Romania,,528,Netherlands,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,2,,3746,,,0
HS,2017,201709,September 2017,6,1,2,Exports,642,Romania,,0,World,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,13,,38352,,,0
HS,2017,201709,September 2017,6,1,2,Exports,642,Romania,,208,Denmark,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,0,,18,,,0
HS,2017,201708,August 2017,6,1,1,Imports,642,Romania,,100,Bulgaria,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,100,,192413,,,0
HS,2017,201705,May 2017,6,1,2,Exports,642,Romania,,208,Denmark,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,0,,20,,,0
HS,2017,201710,October 2017,6,1,2,Exports,642,Romania,,0,World,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,35,,24251,,,0
HS,2017,201703,March 2017,6,1,1,Imports,642,Romania,,826,United Kingdom,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,2,,116,,,0
HS,2017,201708,August 2017,6,1,1,Imports,642,Romania,,40,Austria,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,109,,221036,,,0
HS,2017,201708,August 2017,6,1,1,Imports,642,Romania,,528,Netherlands,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,229,,133103,,,0
HS,2017,201705,May 2017,6,1,2,Exports,642,Romania,,0,World,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,147,,216182,,,0
HS,2017,201711,November 2017,6,1,1,Imports,642,Romania,,348,Hungary,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,8,,40616,,,0
HS,2017,201701,January 2017,6,1,2,Exports,642,Romania,,276,Germany,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,319,,95110,,,0
HS,2017,201708,August 2017,6,1,2,Exports,642,Romania,,372,Ireland,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,30,,19474,,,0
HS,2017,201703,March 2017,6,1,1,Imports,642,Romania,,56,Belgium,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,528,,556490,,,0
HS,2017,201708,August 2017,6,1,1,Imports,642,Romania,,348,Hungary,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,372,,2857992,,,0
HS,2017,201703,March 2017,6,1,2,Exports,642,Romania,,372,Ireland,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,85,,56850,,,0
HS,2017,201703,March 2017,6,1,1,Imports,642,Romania,,40,Austria,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,240,,409954,,,0
