Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2016,201601,January 2016,6,1,2,Exports,724,Spain,,8,Albania,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,33,,18100,,,0
HS,2016,201601,January 2016,6,1,2,Exports,724,Spain,,20,Andorra,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,11,,2219,,,0
HS,2016,201601,January 2016,6,1,2,Exports,724,Spain,,32,Argentina,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,4,,85,,,0
HS,2016,201601,January 2016,6,1,2,Exports,724,Spain,,36,Australia,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,155,,17155,,,0
HS,2016,201601,January 2016,6,1,2,Exports,724,Spain,,40,Austria,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,981,,564712,,,0
HS,2016,201602,February 2016,6,1,1,Imports,724,Spain,,0,World,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,68450,,19002126,,,0
HS,2016,201602,February 2016,6,1,1,Imports,724,Spain,,56,Belgium,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,11817,,4636143,,,0
HS,2016,201602,February 2016,6,1,1,Imports,724,Spain,,40,Austria,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,1974,,3667552,,,0
HS,2016,201602,February 2016,6,1,1,Imports,724,Spain,,251,France,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,750,,3511,,,0
HS,2016,201602,February 2016,6,1,1,Imports,724,Spain,,276,Germany,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,11500,,25104,,,0
HS,2016,201602,February 2016,6,1,1,Imports,724,Spain,,372,Ireland,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,2984,,4801535,,,0
HS,2016,201602,February 2016,6,1,1,Imports,724,Spain,,381,Italy,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,314,,48995,,,0
HS,2016,201602,February 2016,6,1,1,Imports,724,Spain,,620,Portugal,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,7910,,110514,,,0
HS,2016,201602,February 2016,6,1,1,Imports,724,Spain,,528,Netherlands,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,21713,,5283553,,,0
HS,2016,201602,February 2016,6,1,1,Imports,724,Spain,,752,Sweden,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,1000,,260037,,,0
HS,2016,201602,February 2016,6,1,1,Imports,724,Spain,,826,United Kingdom,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,8488,,165182,,,0
HS,2016,201605,May 2016,6,1,2,Exports,724,Spain,,0,World,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,29742,,12128022,,,0
HS,2016,201605,May 2016,6,1,2,Exports,724,Spain,,8,Albania,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,4,,3501,,,0
HS,2016,201605,May 2016,6,1,2,Exports,724,Spain,,20,Andorra,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,57,,37268,,,0
HS,2016,201605,May 2016,6,1,2,Exports,724,Spain,,36,Australia,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,37,,16419,,,0
HS,2016,201605,May 2016,6,1,2,Exports,724,Spain,,40,Austria,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,604,,451429,,,0
HS,2016,201605,May 2016,6,1,2,Exports,724,Spain,,276,Germany,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,12007,,6705874,,,0
HS,2016,201605,May 2016,6,1,2,Exports,724,Spain,,300,Greece,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,436,,187622,,,0
HS,2016,201605,May 2016,6,1,2,Exports,724,Spain,,344,"China, Hong Kong SAR",,,,,,,,,300220,Vaccines; for human medicine,,,,,,,56,,17622,,,0
HS,2016,201605,May 2016,6,1,2,Exports,724,Spain,,348,Hungary,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,64,,32158,,,0
HS,2016,201605,May 2016,6,1,2,Exports,724,Spain,,372,Ireland,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,11,,3112,,,0
HS,2016,201605,May 2016,6,1,2,Exports,724,Spain,,381,Italy,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,1479,,271774,,,0
HS,2016,201605,May 2016,6,1,2,Exports,724,Spain,,440,Lithuania,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,3,,271,,,0
HS,2016,201605,May 2016,6,1,2,Exports,724,Spain,,124,Canada,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,2,,3760,,,0
HS,2016,201605,May 2016,6,1,2,Exports,724,Spain,,170,Colombia,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,86,,93881,,,0
HS,2016,201605,May 2016,6,1,2,Exports,724,Spain,,203,Czech Rep.,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,19,,24513,,,0
HS,2016,201605,May 2016,6,1,2,Exports,724,Spain,,208,Denmark,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,390,,1471966,,,0
HS,2016,201605,May 2016,6,1,2,Exports,724,Spain,,251,France,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,18,,3363,,,0
HS,2016,201605,May 2016,6,1,2,Exports,724,Spain,,528,Netherlands,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,124,,363021,,,0
HS,2016,201605,May 2016,6,1,2,Exports,724,Spain,,616,Poland,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,49,,77573,,,0
HS,2016,201605,May 2016,6,1,2,Exports,724,Spain,,620,Portugal,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,14006,,2174300,,,0
HS,2016,201605,May 2016,6,1,2,Exports,724,Spain,,642,Romania,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,2,,2828,,,0
HS,2016,201605,May 2016,6,1,2,Exports,724,Spain,,682,Saudi Arabia,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,102,,17304,,,0
HS,2016,201605,May 2016,6,1,2,Exports,724,Spain,,703,Slovakia,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,8,,12311,,,0
HS,2016,201605,May 2016,6,1,2,Exports,724,Spain,,710,South Africa,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,16,,15813,,,0
HS,2016,201605,May 2016,6,1,2,Exports,724,Spain,,757,Switzerland,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,81,,117866,,,0
HS,2016,201605,May 2016,6,1,2,Exports,724,Spain,,792,Turkey,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,9,,7774,,,0
HS,2016,201605,May 2016,6,1,2,Exports,724,Spain,,826,United Kingdom,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,72,,14699,,,0
HS,2016,201605,May 2016,6,1,1,Imports,724,Spain,,842,United States of America,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,3141,,5113095,,,0
HS,2016,201605,May 2016,6,1,1,Imports,724,Spain,,826,United Kingdom,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,5209,,127508,,,0
HS,2016,201605,May 2016,6,1,1,Imports,724,Spain,,752,Sweden,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,1,,269672,,,0
HS,2016,201605,May 2016,6,1,1,Imports,724,Spain,,620,Portugal,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,7009,,100215,,,0
HS,2016,201605,May 2016,6,1,1,Imports,724,Spain,,276,Germany,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,6130,,482289,,,0
HS,2016,201605,May 2016,6,1,1,Imports,724,Spain,,251,France,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,8114,,1162313,,,0
HS,2016,201605,May 2016,6,1,1,Imports,724,Spain,,0,World,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,56751,,30347645,,,0
HS,2016,201605,May 2016,6,1,1,Imports,724,Spain,,528,Netherlands,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,10742,,2670531,,,0
HS,2016,201605,May 2016,6,1,1,Imports,724,Spain,,56,Belgium,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,14352,,14059864,,,0
HS,2016,201605,May 2016,6,1,1,Imports,724,Spain,,40,Austria,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,2052,,6362157,,,0
HS,2016,201603,March 2016,6,1,1,Imports,724,Spain,,246,Finland,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,175,,327,,,0
HS,2016,201603,March 2016,6,1,1,Imports,724,Spain,,251,France,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,12202,,5506539,,,0
HS,2016,201603,March 2016,6,1,1,Imports,724,Spain,,276,Germany,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,750,,12497,,,0
