Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2016,201603,March 2016,6,1,2,Exports,156,China,,608,Philippines,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,181,,83500,,,0
HS,2016,201608,August 2016,6,1,2,Exports,156,China,,699,India,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,4567,,2103384,,,0
HS,2016,201608,August 2016,6,1,2,Exports,156,China,,320,Guatemala,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,38,,17300,,,0
HS,2016,201612,December 2016,6,1,2,Exports,156,China,,8,Albania,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,586,,270000,,,0
HS,2016,201607,July 2016,6,1,2,Exports,156,China,,764,Thailand,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,1475,,679192,,,0
HS,2016,201612,December 2016,6,1,2,Exports,156,China,,504,Morocco,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,601,,276750,,,0
HS,2016,201608,August 2016,6,1,2,Exports,156,China,,646,Rwanda,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,40,,18300,,,0
HS,2016,201604,April 2016,6,1,2,Exports,156,China,,0,World,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,16388,,7547186,,,0
HS,2016,201604,April 2016,6,1,1,Imports,156,China,,699,India,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,10985,,6390121,,,0
HS,2016,201611,November 2016,6,1,2,Exports,156,China,,0,World,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,10578,,4871691,,,0
HS,2016,201604,April 2016,6,1,1,Imports,156,China,,251,France,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,3057,,1778485,,,0
HS,2016,201605,May 2016,6,1,2,Exports,156,China,,428,Latvia,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,391,,180133,,,0
HS,2016,201612,December 2016,6,1,2,Exports,156,China,,428,Latvia,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,107,,49157,,,0
HS,2016,201604,April 2016,6,1,1,Imports,156,China,,490,"Other Asia, nes",,,,,,,,,300220,Vaccines; for human medicine,,,,,,,144,,83576,,,0
HS,2016,201611,November 2016,6,1,2,Exports,156,China,,360,Indonesia,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,314,,144438,,,0
HS,2016,201605,May 2016,6,1,2,Exports,156,China,,404,Kenya,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,146,,67443,,,0
HS,2016,201605,May 2016,6,1,2,Exports,156,China,,116,Cambodia,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,18,,8460,,,0
HS,2016,201608,August 2016,6,1,2,Exports,156,China,,404,Kenya,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,403,,185496,,,0
HS,2016,201611,November 2016,6,1,2,Exports,156,China,,764,Thailand,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,1256,,578572,,,0
HS,2016,201610,October 2016,6,1,2,Exports,156,China,,699,India,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,1462,,673222,,,0
HS,2016,201611,November 2016,6,1,2,Exports,156,China,,31,Azerbaijan,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,52,,24000,,,0
HS,2016,201605,May 2016,6,1,2,Exports,156,China,,566,Nigeria,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,81,,37260,,,0
HS,2016,201610,October 2016,6,1,2,Exports,156,China,,566,Nigeria,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,132,,60629,,,0
HS,2016,201608,August 2016,6,1,2,Exports,156,China,,116,Cambodia,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,36,,16560,,,0
HS,2016,201609,September 2016,6,1,2,Exports,156,China,,50,Bangladesh,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,772,,355540,,,0
HS,2016,201603,March 2016,6,1,2,Exports,156,China,,360,Indonesia,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,1116,,513800,,,0
HS,2016,201610,October 2016,6,1,2,Exports,156,China,,116,Cambodia,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,36,,16560,,,0
HS,2016,201604,April 2016,6,1,1,Imports,156,China,,0,World,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,14186,,8252182,,,0
HS,2016,201603,March 2016,6,1,2,Exports,156,China,,764,Thailand,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,495,,228173,,,0
HS,2016,201610,October 2016,6,1,2,Exports,156,China,,104,Myanmar,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,3951,,1819705,,,0
HS,2016,201606,June 2016,6,1,2,Exports,156,China,,50,Bangladesh,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,1,,300,,,0
HS,2016,201611,November 2016,6,1,2,Exports,156,China,,860,Uzbekistan,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,233,,107522,,,0
HS,2016,201606,June 2016,6,1,2,Exports,156,China,,586,Pakistan,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,959,,441728,,,0
HS,2016,201609,September 2016,6,1,2,Exports,156,China,,586,Pakistan,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,232,,106657,,,0
HS,2016,201604,April 2016,6,1,2,Exports,156,China,,180,Dem.Rep. of the Congo,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,4,,2027,,,0
HS,2016,201611,November 2016,6,1,2,Exports,156,China,,410,Rep. of Korea,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,1155,,531910,,,0
HS,2016,201603,March 2016,6,1,2,Exports,156,China,,410,Rep. of Korea,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,181,,83282,,,0
HS,2016,201608,August 2016,6,1,2,Exports,156,China,,144,Sri Lanka,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,215,,98850,,,0
HS,2016,201604,April 2016,6,1,2,Exports,156,China,,417,Kyrgyzstan,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,50,,22948,,,0
HS,2016,201608,August 2016,6,1,2,Exports,156,China,,818,Egypt,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,11,,5000,,,0
HS,2016,201609,September 2016,6,1,2,Exports,156,China,,826,United Kingdom,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,14,,6548,,,0
HS,2016,201611,November 2016,6,1,2,Exports,156,China,,398,Kazakhstan,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,52,,23750,,,0
HS,2016,201610,October 2016,6,1,2,Exports,156,China,,56,Belgium,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,0,,30,,,0
HS,2016,201611,November 2016,6,1,2,Exports,156,China,,4,Afghanistan,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,98,,45000,,,0
HS,2016,201611,November 2016,6,1,2,Exports,156,China,,496,Mongolia,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,7,,3144,,,0
HS,2016,201604,April 2016,6,1,2,Exports,156,China,,524,Nepal,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,455,,209766,,,0
HS,2016,201604,April 2016,6,1,2,Exports,156,China,,860,Uzbekistan,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,470,,216443,,,0
HS,2016,201602,February 2016,6,1,2,Exports,156,China,,0,World,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,5273,,2428649,,,0
HS,2016,201609,September 2016,6,1,2,Exports,156,China,,608,Philippines,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,75,,34495,,,0
HS,2016,201606,June 2016,6,1,2,Exports,156,China,,608,Philippines,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,171,,78650,,,0
HS,2016,201606,June 2016,6,1,2,Exports,156,China,,826,United Kingdom,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,0,,5,,,0
HS,2016,201602,February 2016,6,1,2,Exports,156,China,,384,Côte d'Ivoire,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,21,,9751,,,0
HS,2016,201605,May 2016,6,1,2,Exports,156,China,,50,Bangladesh,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,1153,,531014,,,0
HS,2016,201611,November 2016,6,1,2,Exports,156,China,,699,India,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,6353,,2925580,,,0
HS,2016,201602,February 2016,6,1,2,Exports,156,China,,566,Nigeria,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,61,,27976,,,0
HS,2016,201603,March 2016,6,1,2,Exports,156,China,,699,India,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,3921,,1805573,,,0
HS,2016,201608,August 2016,6,1,2,Exports,156,China,,586,Pakistan,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,259,,119147,,,0
HS,2016,201609,September 2016,6,1,2,Exports,156,China,,764,Thailand,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,1317,,606560,,,0
HS,2016,201605,May 2016,6,1,2,Exports,156,China,,586,Pakistan,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,677,,311777,,,0
HS,2016,201610,October 2016,6,1,2,Exports,156,China,,586,Pakistan,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,334,,153756,,,0
HS,2016,201605,May 2016,6,1,2,Exports,156,China,,251,France,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,1,,576,,,0
HS,2016,201607,July 2016,6,1,1,Imports,156,China,,251,France,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,2082,,1211281,,,0
HS,2016,201610,October 2016,6,1,2,Exports,156,China,,50,Bangladesh,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,26,,12000,,,0
HS,2016,201605,May 2016,6,1,2,Exports,156,China,,699,India,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,9235,,4253030,,,0
HS,2016,201606,June 2016,6,1,2,Exports,156,China,,764,Thailand,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,820,,377742,,,0
HS,2016,201605,May 2016,6,1,2,Exports,156,China,,608,Philippines,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,263,,121019,,,0
HS,2016,201607,July 2016,6,1,1,Imports,156,China,,490,"Other Asia, nes",,,,,,,,,300220,Vaccines; for human medicine,,,,,,,1232,,716611,,,0
HS,2016,201604,April 2016,6,1,2,Exports,156,China,,496,Mongolia,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,943,,434324,,,0
HS,2016,201612,December 2016,6,1,2,Exports,156,China,,566,Nigeria,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,30,,13950,,,0
HS,2016,201609,September 2016,6,1,2,Exports,156,China,,704,Viet Nam,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,95,,43592,,,0
HS,2016,201612,December 2016,6,1,2,Exports,156,China,,116,Cambodia,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,105,,48176,,,0
HS,2016,201611,November 2016,6,1,1,Imports,156,China,,251,France,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,66677,,38785955,,,0
HS,2016,201606,June 2016,6,1,2,Exports,156,China,,410,Rep. of Korea,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,624,,287469,,,0
HS,2016,201607,July 2016,6,1,2,Exports,156,China,,0,World,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,12807,,5898151,,,0
HS,2016,201610,October 2016,6,1,2,Exports,156,China,,608,Philippines,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,110,,50800,,,0
HS,2016,201608,August 2016,6,1,2,Exports,156,China,,608,Philippines,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,221,,101680,,,0
