Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2016,201611,November 2016,6,1,1,Imports,100,Bulgaria,,410,Rep. of Korea,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,1,,315,,,0
HS,2016,201611,November 2016,6,1,1,Imports,100,Bulgaria,,348,Hungary,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,3,,2896,,,0
HS,2016,201608,August 2016,6,1,2,Exports,100,Bulgaria,,196,Cyprus,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,254,,488855,,,0
HS,2016,201608,August 2016,6,1,2,Exports,100,Bulgaria,,516,Namibia,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,98,,8704,,,0
HS,2016,201608,August 2016,6,1,2,Exports,100,Bulgaria,,724,Spain,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,12,,14126,,,0
HS,2016,201608,August 2016,6,1,2,Exports,100,Bulgaria,,268,Georgia,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,156,,10550,,,0
HS,2016,201608,August 2016,6,1,2,Exports,100,Bulgaria,,834,United Rep. of Tanzania,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,23,,1073,,,0
HS,2016,201608,August 2016,6,1,2,Exports,100,Bulgaria,,804,Ukraine,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,3194,,200995,,,0
HS,2016,201608,August 2016,6,1,2,Exports,100,Bulgaria,,504,Morocco,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,376,,43520,,,0
HS,2016,201608,August 2016,6,1,2,Exports,100,Bulgaria,,826,United Kingdom,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,29,,20100,,,0
HS,2016,201608,August 2016,6,1,2,Exports,100,Bulgaria,,480,Mauritius,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,7,,261,,,0
HS,2016,201608,August 2016,6,1,2,Exports,100,Bulgaria,,498,Rep. of Moldova,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,315,,13997,,,0
HS,2016,201608,August 2016,6,1,2,Exports,100,Bulgaria,,72,Botswana,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,9,,7668,,,0
HS,2016,201608,August 2016,6,1,2,Exports,100,Bulgaria,,414,Kuwait,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,55,,19342,,,0
HS,2016,201608,August 2016,6,1,2,Exports,100,Bulgaria,,276,Germany,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,7,,13545,,,0
HS,2016,201608,August 2016,6,1,2,Exports,100,Bulgaria,,56,Belgium,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,168,,117928,,,0
HS,2016,201608,August 2016,6,1,2,Exports,100,Bulgaria,,458,Malaysia,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,88,,34724,,,0
HS,2016,201608,August 2016,6,1,2,Exports,100,Bulgaria,,388,Jamaica,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,12,,2439,,,0
HS,2016,201608,August 2016,6,1,2,Exports,100,Bulgaria,,218,Ecuador,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,298,,24389,,,0
HS,2016,201608,August 2016,6,1,2,Exports,100,Bulgaria,,112,Belarus,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,66,,42739,,,0
HS,2016,201608,August 2016,6,1,2,Exports,100,Bulgaria,,788,Tunisia,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,88,,74444,,,0
HS,2016,201611,November 2016,6,1,2,Exports,100,Bulgaria,,320,Guatemala,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,49,,5527,,,0
HS,2016,201611,November 2016,6,1,2,Exports,100,Bulgaria,,332,Haiti,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,286,,23196,,,0
HS,2016,201611,November 2016,6,1,2,Exports,100,Bulgaria,,31,Azerbaijan,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,308,,14048,,,0
